x,y
-3.0,-2.47277274100512
-2.9393939393939394,-2.545133756257561
-2.878787878787879,-2.5360664293741633
-2.8181818181818183,-2.4628942225201484
-2.757575757575758,-2.5622236643903995
-2.696969696969697,-2.5199869517273297
-2.6363636363636362,-2.4087797627339578
-2.5757575757575757,-2.384704527469798
-2.515151515151515,-2.497455094956656
-2.4545454545454546,-2.3340995227343213
-2.393939393939394,-2.3389533128925977
-2.333333333333333,-2.4816575889327908
-2.2727272727272725,-2.3307692012263366
-2.212121212121212,-2.354158880086801
-2.1515151515151514,-2.3657708914604876
-2.090909090909091,-2.32870557950285
-2.0303030303030303,-2.4067505508566716
-1.9696969696969697,-2.268583565353937
-1.9090909090909092,-2.313111232869288
-1.8484848484848484,-2.1912034042000466
-1.7878787878787878,-2.206560291070411
-1.7272727272727273,-2.30850136728372
-1.6666666666666665,-2.275291560989551
-1.606060606060606,-2.2525139969457015
-1.5454545454545454,-2.209498738681804
-1.4848484848484849,-2.232009536003126
-1.4242424242424243,-2.120232456022714
-1.3636363636363635,-2.022478803748494
-1.303030303030303,-2.0489524456210635
-1.2424242424242424,-2.1185076782489003
-1.1818181818181817,-2.0086308964188784
-1.121212121212121,-1.9948621540306584
-1.0606060606060606,-1.991313269255723
-1.0,-2.013925951561303
-0.9393939393939394,-1.8632566908785528
-0.8787878787878789,-1.9607051102699244
-0.8181818181818183,-1.948267088524715
-0.7575757575757573,-1.8517254746849712
-0.6969696969696968,-1.79624778192514
-0.6363636363636362,-1.812356697117417
-0.5757575757575757,-1.6733182448864998
-0.5151515151515151,-1.7449875610293022
-0.4545454545454546,-1.75606763468588
-0.39393939393939403,-1.7237370225599338
-0.33333333333333304,-1.6525524845606059
-0.2727272727272725,-1.7170367239785531
-0.21212121212121193,-1.6863382794307258
-0.15151515151515138,-1.6566474529152222
-0.09090909090909083,-1.644121884035967
-0.030303030303030276,-1.4381536932919028
0.030303030303030276,-1.5155215387936303
0.09090909090909083,-1.380935498970144
0.15151515151515138,-1.4071023916830598
0.21212121212121238,-1.3272136300190807
0.27272727272727293,-1.3841166959032372
0.3333333333333335,-1.4014089876494227
0.39393939393939403,-1.37615489457042
0.4545454545454546,-1.1789250750036522
0.5151515151515151,-1.2043170572184365
0.5757575757575757,-1.2492718953781208
0.6363636363636367,-1.1134592382960689
0.6969696969696972,-1.0521022973073397
0.7575757575757578,-1.1662776130243147
0.8181818181818183,-1.0891414124582761
0.8787878787878789,-1.0430982334147225
0.9393939393939394,-1.0077547227324888
1.0,-0.9230999451013686
1.0606060606060606,-0.8863250158130352
1.121212121212121,-0.8283014000666271
1.1818181818181817,-0.7473369130744503
1.2424242424242422,-0.7692203264840501
1.3030303030303028,-0.6640328984591876
1.3636363636363633,-0.7019064449904099
1.4242424242424248,-0.6656985544598356
1.4848484848484853,-0.6510592097346586
1.5454545454545459,-0.5169819908295782
1.6060606060606064,-0.605934917384082
1.666666666666667,-0.6186577487963469
1.7272727272727275,-0.44854111367382604
1.787878787878788,-0.3702377786253222
1.8484848484848486,-0.44887999997102274
1.9090909090909092,-0.3743897401385151
1.9696969696969697,-0.4194828360882635
2.0303030303030303,-0.24168167083539857
2.090909090909091,-0.2480896145937055
2.1515151515151514,-0.2656060890997202
2.212121212121212,-0.16515376092668527
2.2727272727272725,-0.058020291691021214
2.333333333333334,-0.12916488105885787
2.3939393939393945,-0.0712937076905612
2.454545454545455,0.1095230626216813
2.5151515151515156,0.1622897096445803
2.575757575757576,0.028009725910506586
2.6363636363636367,0.09663200956126018
2.6969696969696972,0.16661616219362269
2.757575757575758,0.2862400013978815
2.8181818181818183,0.22655748250970284
2.878787878787879,0.2816171474976053
2.9393939393939394,0.36489386324017176
3.0,0.4035548144215222
